-0.2564102564102564,-13.846153846153845,-112.82051282051282
0,22,-39
-1.6666666666666667,-6.666666666666667,1808.3333333333335
-1.4285714285714286,51.42857142857143,-457.14285714285717
0.20833333333333334,3.541666666666667,-90.41666666666667
0.4,-0,-129.6
10,780,15050
-1.6666666666666667,-63.333333333333336,-601.6666666666667
-0.2222222222222222,0,22.22222222222222
0.3333333333333333,13,122.66666666666666
0.7142857142857143,-28.571428571428573,282.8571428571429
-0.29411764705882354,11.470588235294118,37.05882352941177
-0.4166666666666667,-8.333333333333334,528.75
0.5555555555555556,15.555555555555557,108.8888888888889
-0.3125,-23.125,-427.5
-0.4,3.2,-2.8000000000000003
1.1111111111111112,16.666666666666668,60
37,0,-38
-0.2127659574468085,-0.6382978723404256,252.7659574468085
-0.3333333333333333,-19.666666666666664,-271.3333333333333
0.25,-3.5,-36.75
-0.21739130434782608,6.521739130434782,-6.304347826086956
0.2127659574468085,-3.8297872340425534,17.02127659574468
-0.22727272727272727,2.0454545454545454,206.8181818181818
0.47619047619047616,-2.380952380952381,-631.4285714285714
0.20833333333333334,16.458333333333336,316.25
-0.2631578947368421,23.94736842105263,-544.2105263157895
3.3333333333333335,226.66666666666669,3850
0.22727272727272727,6.818181818181818,51.13636363636364
0,38,-7
0.4166666666666667,-22.5,153.33333333333334
-0.4166666666666667,-6.666666666666667,400
-0.5263157894736842,-24.736842105263158,78.94736842105263
-0.45454545454545453,-16.363636363636363,-147.27272727272728
33,0,-14
-0.23255813953488372,13.720930232558139,-146.51162790697674
-0.2857142857142857,5.142857142857142,-18.57142857142857
1.1111111111111112,-34.44444444444444,-295.5555555555556
-0.7692307692307693,25.384615384615387,-207.6923076923077
-0.37037037037037035,8.148148148148147,186.66666666666666
0,-19,21
27,0,-10
0,18,38
0.24390243902439024,-7.804878048780488,46.829268292682926
0.35714285714285715,-6.428571428571429,-100
0.7142857142857143,-7.142857142857143,-17.142857142857142
0.3448275862068966,-21.724137931034484,259.3103448275862
1,96,2303
0.4166666666666667,-3.3333333333333335,-177.08333333333334
-0.3333333333333333,9,-16.666666666666664
0.25,-10.75,-60
1.4285714285714286,-37.142857142857146,241.42857142857144
-0.22727272727272727,-5.2272727272727275,11.363636363636363
-0.47619047619047616,-44.285714285714285,-1026.6666666666667
-0.625,37.5,-511.875
2.5,132.5,705
0.22727272727272727,-19.09090909090909,398.8636363636364
-0.43478260869565216,13.478260869565217,-13.043478260869565
-0.20833333333333334,17.083333333333336,-345
-0.2127659574468085,9.361702127659575,9.574468085106384
-0.5263157894736842,-39.473684210526315,-724.2105263157895
0.2777777777777778,17.22222222222222,266.94444444444446
-0.9090909090909091,-76.36363636363636,-1589.0909090909092
-0.3448275862068966,-9.310344827586208,68.27586206896552
44,0,-1
2.5,-20,-600
27,0,-17
0,-17,18
0.3125,22.8125,414.375
0.21739130434782608,-11.304347826086957,146.95652173913044
0.2564102564102564,14.358974358974358,201.025641025641
-0.3225806451612903,-3.870967741935484,-10.32258064516129
0.45454545454545453,-29.545454545454543,460.90909090909093
0.5263157894736842,-34.73684210526316,573.1578947368421
-0.23809523809523808,-7.619047619047619,-60.95238095238095
-0.22727272727272727,7.2727272727272725,42.04545454545454
0.2222222222222222,-2,-202.22222222222223
0.2222222222222222,-5.777777777777778,-26.666666666666664
-0.3125,-6.875,75
-0.30303030303030304,20,-286.3636363636364
-0.22727272727272727,-1.8181818181818181,2.0454545454545454
0.5555555555555556,-5,-1040
0.7142857142857143,-2.142857142857143,-752.8571428571429
0,-38,-20
0.23255813953488372,15.348837209302326,219.76744186046508
-0.29411764705882354,10.294117647058824,33.529411764705884
0.9090909090909091,67.27272727272727,1236.3636363636363
-0.5882352941176471,3.5294117647058822,-5.294117647058823
0.9090909090909091,-6.363636363636363,-1709.090909090909
-0.2,17,-355.20000000000005
-0.29411764705882354,13.23529411764706,-95.29411764705883
0.23255813953488372,-0.23255813953488372,-163.25581395348837
1.4285714285714286,-32.85714285714286,-300
-10,-480,-1350
0.45454545454545453,-14.09090909090909,-210
0.2631578947368421,-17.105263157894736,230
-2,-16,1536
0.6666666666666666,-6,-240
0.3333333333333333,-7,30
-0.30303030303030304,-0.30303030303030304,115.15151515151516
